Accident_Index,Long,Lat,Accident_Severity,Severity_ctx,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Day_ctx,Time,Speed_limit,Light_Conditions,Light_ctx,Weather_Conditions,Road_Surface_Conditions
201501BS70768,-0.195136,51.487682,1,Slight,2,1,23/12/2015,4,Wednesday,11:50:00,30,1,Daylight,1,1
201501BS70430,-0.195136,51.487682,1,Slight,2,1,29/07/2015,4,Wednesday,13:35:00,30,1,Daylight,1,1
201501BS70230,-0.195176,51.508545,1,Slight,1,1,29/04/2015,4,Wednesday,16:30:00,30,1,Daylight,1,1
201501FH10410,-0.195222,51.474554,1,Slight,2,1,19/08/2015,4,Wednesday,18:00:00,30,1,Daylight,2,2
201501CW11237,-0.195324,51.523025,1,Slight,2,1,19/08/2015,4,Wednesday,10:40:00,20,1,Daylight,1,1
201501BS70017,-0.195797,51.492818,1,Slight,1,1,21/01/2015,4,Wednesday,13:38:00,30,1,Daylight,1,1
201501BS70402,-0.196014,51.487336,1,Slight,1,1,15/07/2015,4,Wednesday,08:12:00,30,1,Daylight,1,1
201501FH10091,-0.196157,51.480054,1,Slight,2,1,25/02/2015,4,Wednesday,10:00:00,30,1,Daylight,2,2
201501BS70581,-0.196218,51.511349,1,Slight,2,1,07/10/2015,4,Wednesday,08:20:00,30,1,Daylight,1,1
201501TD00033,-0.073985,51.481169,3,Fatal,2,1,10/02/2015,3,Tuesday,09:20:00,30,1,Daylight,9,1
201501GD10008,-0.077708,51.522775,2,Serious,1,3,13/01/2015,3,Tuesday,09:20:00,40,1,Daylight,1,1
201501GD10043,-0.076658,51.540833,2,Serious,1,2,20/01/2015,3,Tuesday,09:45:00,30,1,Daylight,1,4
201501CP00048,-0.087336,51.509714,2,Serious,1,2,24/02/2015,3,Tuesday,10:36:00,40,1,Daylight,1,1
201501CW10689,-0.149838,51.514313,2,Serious,1,2,26/05/2015,3,Tuesday,15:30:00,30,1,Daylight,1,1
201501CW10821,-0.15658,51.522243,2,Serious,2,2,16/06/2015,3,Tuesday,12:45:00,30,1,Daylight,1,1
201501BS70348,-0.179316,51.487078,2,Serious,1,2,23/06/2015,3,Tuesday,08:15:00,30,1,Daylight,1,1
201501HT20669,-0.073341,51.516949,2,Serious,2,1,28/07/2015,3,Tuesday,09:30:00,30,1,Daylight,1,1
201501MM70633,-0.07869,51.489159,2,Serious,2,1,23/06/2015,3,Tuesday,08:50:00,30,1,Daylight,1,1
201501CP00144,-0.079917,51.518225,2,Serious,1,1,05/05/2015,3,Tuesday,08:55:00,30,1,Daylight,1,1
201501CP00041,-0.080723,51.509336,2,Serious,3,1,10/02/2015,3,Tuesday,07:25:00,50,1,Daylight,1,1
2.02E+12,-0.08113,51.516806,2,Serious,2,1,20/10/2015,3,Tuesday,15:26:00,20,1,Daylight,1,1
201501MM71000,-0.08635,51.505741,2,Serious,1,1,13/10/2015,3,Tuesday,08:00:00,20,1,Daylight,1,1
201501EO40557,-0.087348,51.523203,2,Serious,2,1,21/07/2015,3,Tuesday,08:40:00,30,1,Daylight,1,1
201501CP00164,-0.088896,51.517203,2,Serious,1,1,30/06/2015,3,Tuesday,08:38:00,30,1,Daylight,1,1
201501GD10388,-0.090805,51.533601,2,Serious,2,1,26/05/2015,3,Tuesday,15:43:00,30,1,Daylight,1,1
201501CP00035,-0.0932,51.510798,2,Serious,2,1,03/02/2015,3,Tuesday,08:50:00,30,1,Daylight,1,1
201501EO40325,-0.094985,51.537086,2,Serious,1,1,19/05/2015,3,Tuesday,13:45:00,30,1,Daylight,2,2
201501MM70901,-0.095592,51.505262,2,Serious,2,1,20/10/2015,3,Tuesday,15:30:00,30,1,Daylight,1,1
201501MM70636,-0.099096,51.476453,2,Serious,1,1,28/07/2015,3,Tuesday,08:05:00,30,1,Daylight,1,1
201501MM70359,-0.102771,51.495486,2,Serious,1,1,28/04/2015,3,Tuesday,22:08:00,30,1,Daylight,1,1
201501MM70228,-0.103343,51.495586,2,Serious,2,1,17/03/2015,3,Tuesday,09:15:00,30,1,Daylight,1,1
201501EO40837,-0.106122,51.525846,2,Serious,2,1,03/11/2015,3,Tuesday,09:05:00,30,1,Daylight,1,1
201501MM70833,-0.106321,51.507144,2,Serious,2,1,08/09/2015,3,Tuesday,19:00:00,30,1,Daylight,1,1
201501MM70761,-0.109842,51.502165,2,Serious,1,1,04/08/2015,3,Tuesday,08:30:00,30,1,Daylight,1,1
201501EO40725,-0.110101,51.523751,2,Serious,1,1,13/10/2015,3,Tuesday,08:15:00,20,1,Daylight,1,1
201501LX50923,-0.111014,51.480782,2,Serious,1,1,25/08/2015,3,Tuesday,10:10:00,30,1,Daylight,1,1
201501LX51380,-0.111519,51.496437,2,Serious,2,1,15/12/2015,3,Tuesday,05:40:00,30,1,Daylight,1,1
201501CP00288,-0.111632,51.518111,2,Serious,2,1,29/09/2015,3,Tuesday,12:10:00,30,1,Daylight,1,1
201501LX51069,-0.112875,51.474067,2,Serious,2,1,15/09/2015,3,Tuesday,11:15:00,30,1,Daylight,1,1
201501EK40041,-0.11419,51.522468,2,Serious,2,1,20/01/2015,3,Tuesday,12:40:00,30,1,Daylight,1,1
201501EO49013,-0.117191,51.540592,2,Serious,1,1,10/11/2015,3,Tuesday,12:18:00,30,1,Daylight,1,1
201501EK40519,-0.122136,51.518549,2,Serious,1,1,23/06/2015,3,Tuesday,10:29:00,30,1,Daylight,9,1
201501EK40237,-0.125999,51.522748,2,Serious,2,1,10/02/2015,3,Tuesday,17:40:00,30,1,Daylight,8,1
201501CW11582,-0.127721,51.487794,2,Serious,2,1,20/10/2015,3,Tuesday,12:15:00,30,1,Daylight,1,1
201501CW11900,-0.132062,51.511963,2,Serious,1,1,15/12/2015,3,Tuesday,15:25:00,30,1,Daylight,1,1
201501EK40666,-0.133619,51.519722,2,Serious,1,1,04/08/2015,3,Tuesday,13:45:00,30,1,Daylight,1,1
201501EK40496,-0.137267,51.539833,2,Serious,1,1,16/06/2015,3,Tuesday,19:51:00,30,1,Daylight,1,1
201501EK40669,-0.138459,51.524744,2,Serious,1,1,21/07/2015,3,Tuesday,06:30:00,30,1,Daylight,1,1
201501CW10945,-0.143382,51.506478,2,Serious,2,1,30/06/2015,3,Tuesday,18:20:00,30,1,Daylight,1,1
201501CW10870,-0.146328,51.504906,2,Serious,1,1,23/06/2015,3,Tuesday,19:03:00,30,1,Daylight,1,1
201501WW50859,-0.14918,51.480761,2,Serious,2,1,15/09/2015,3,Tuesday,18:25:00,30,1,Daylight,1,1
201501CW11069,-0.151104,51.507949,2,Serious,1,1,21/07/2015,3,Tuesday,12:30:00,30,1,Daylight,1,1
201501CW10303,-0.151213,51.523058,2,Serious,2,1,17/03/2015,3,Tuesday,07:12:00,30,1,Daylight,1,1
201501CW10367,-0.152852,51.50393,2,Serious,1,1,31/03/2015,3,Tuesday,10:35:00,30,1,Daylight,1,1
201501CW10420,-0.162587,51.519819,2,Serious,1,1,17/03/2015,3,Tuesday,09:30:00,30,1,Daylight,1,1
201501CW10972,-0.163362,51.514886,2,Serious,2,1,30/06/2015,3,Tuesday,13:30:00,30,1,Daylight,1,1
201501CW10078,-0.172728,51.514942,2,Serious,1,1,27/01/2015,3,Tuesday,07:20:00,30,1,Daylight,1,1
201501CW11262,-0.176339,51.5364,2,Serious,2,1,25/08/2015,3,Tuesday,09:15:00,30,1,Daylight,1,1
201501QK50169,-0.194836,51.539024,2,Serious,1,1,10/02/2015,3,Tuesday,15:56:00,30,1,Daylight,1,1
201501EK40763,-0.138156,51.525099,1,Slight,4,8,01/09/2015,3,Tuesday,16:26:00,50,1,Daylight,1,1
201501CP00185,-0.108177,51.511041,1,Slight,2,3,23/06/2015,3,Tuesday,08:17:00,40,1,Daylight,1,1
201501LX50921,-0.115952,51.500735,1,Slight,1,3,11/08/2015,3,Tuesday,13:53:00,30,1,Daylight,1,1
201501CW11625,-0.14826,51.485692,1,Slight,4,3,27/10/2015,3,Tuesday,07:55:00,30,1,Daylight,1,1
201501BS70046,-0.164763,51.483614,1,Slight,3,3,03/02/2015,3,Tuesday,14:10:00,30,1,Daylight,1,1
201501CW11470,-0.174404,51.534302,1,Slight,2,3,29/09/2015,3,Tuesday,09:00:00,30,1,Daylight,1,1
201501CW10690,-0.191534,51.520449,1,Slight,2,3,26/05/2015,3,Tuesday,14:40:00,30,1,Daylight,1,1
201501MM70189,-0.076436,51.487953,1,Slight,2,2,17/02/2015,3,Tuesday,14:38:00,30,1,Daylight,1,1
201501GD10281,-0.077852,51.522778,1,Slight,2,2,14/04/2015,3,Tuesday,08:28:00,30,1,Daylight,1,1
201501MM70494,-0.085069,51.50536,1,Slight,1,2,12/05/2015,3,Tuesday,09:14:00,30,1,Daylight,1,1
201501MM70510,-0.093794,51.475827,1,Slight,3,2,07/04/2015,3,Tuesday,16:00:00,30,1,Daylight,1,1
201501EO40694,-0.094034,51.528797,1,Slight,2,2,11/08/2015,3,Tuesday,18:02:00,30,1,Daylight,1,1
201501EO40491,-0.096172,51.529371,1,Slight,2,2,07/07/2015,3,Tuesday,15:05:00,30,1,Daylight,1,1
201501MM70139,-0.098046,51.49478,1,Slight,1,2,17/02/2015,3,Tuesday,07:30:00,30,1,Daylight,1,1
2.02E+12,-0.099914,51.515673,1,Slight,2,2,27/10/2015,3,Tuesday,16:00:00,20,1,Daylight,1,1
201501MM70496,-0.101036,51.495638,1,Slight,1,2,16/06/2015,3,Tuesday,17:40:00,30,1,Daylight,1,1
201501CP00272,-0.101865,51.513817,1,Slight,1,2,08/09/2015,3,Tuesday,18:45:00,20,1,Daylight,1,1
201501LX50140,-0.103234,51.491267,1,Slight,3,2,17/02/2015,3,Tuesday,11:23:00,30,1,Daylight,1,1
201501LX51185,-0.104105,51.491102,1,Slight,1,2,09/06/2015,3,Tuesday,08:00:00,30,1,Daylight,1,1
201501EO40592,-0.104749,51.531129,1,Slight,2,2,07/07/2015,3,Tuesday,13:30:00,30,1,Daylight,1,1
201501LX51237,-0.106096,51.488256,1,Slight,2,2,03/11/2015,3,Tuesday,16:15:00,30,1,Daylight,1,1
201501MM71066,-0.107595,51.497273,1,Slight,2,2,22/12/2015,3,Tuesday,09:00:00,30,1,Daylight,1,1
201501LX50549,-0.112715,51.498884,1,Slight,1,2,26/05/2015,3,Tuesday,08:52:00,30,1,Daylight,1,1
201501LX50230,-0.114265,51.499718,1,Slight,1,2,03/02/2015,3,Tuesday,14:53:00,30,1,Daylight,1,1
201501EO40106,-0.116633,51.536626,1,Slight,1,2,27/01/2015,3,Tuesday,14:10:00,30,1,Daylight,1,1
201501LX50661,-0.120944,51.49497,1,Slight,1,2,30/06/2015,3,Tuesday,17:55:00,30,1,Daylight,1,1
201501CW10146,-0.123953,51.502392,1,Slight,2,2,10/02/2015,3,Tuesday,07:37:00,30,1,Daylight,1,1
201501CW11147,-0.126448,51.490741,1,Slight,2,2,04/08/2015,3,Tuesday,08:46:00,30,1,Daylight,1,1
201501LX50730,-0.126531,51.474646,1,Slight,1,2,14/07/2015,3,Tuesday,09:21:00,30,1,Daylight,1,1
201501CW10336,-0.141322,51.507524,1,Slight,1,2,24/03/2015,3,Tuesday,17:13:00,30,1,Daylight,2,2
201501CW10537,-0.146764,51.504823,1,Slight,1,2,28/04/2015,3,Tuesday,16:54:00,30,1,Daylight,1,1
201501CW11627,-0.150417,51.514233,1,Slight,1,2,27/10/2015,3,Tuesday,10:50:00,30,1,Daylight,1,1
201501CW11031,-0.151131,51.503723,1,Slight,1,2,14/07/2015,3,Tuesday,10:20:00,30,1,Daylight,1,1
201501CW10770,-0.152247,51.504639,1,Slight,2,2,09/06/2015,3,Tuesday,18:50:00,30,1,Daylight,1,1
201501CW10980,-0.153916,51.488299,1,Slight,2,2,07/07/2015,3,Tuesday,08:26:00,30,1,Daylight,1,1
201501CW11507,-0.166253,51.521855,1,Slight,2,2,06/10/2015,3,Tuesday,11:44:00,30,1,Daylight,1,1
201501CW10836,-0.172585,51.532925,1,Slight,1,2,16/06/2015,3,Tuesday,10:01:00,30,1,Daylight,1,1
201501BS70464,-0.174191,51.481962,1,Slight,3,2,11/08/2015,3,Tuesday,18:00:00,30,1,Daylight,1,1
201501CW11621,-0.175264,51.520017,1,Slight,2,2,27/10/2015,3,Tuesday,11:50:00,40,1,Daylight,1,1
201501CW11549,-0.176181,51.511489,1,Slight,1,2,13/10/2015,3,Tuesday,10:28:00,30,1,Daylight,1,1
201501BS70801,-0.179134,51.495258,1,Slight,2,2,01/12/2015,3,Tuesday,10:35:00,30,1,Daylight,1,1
201501BS70216,-0.193227,51.492239,1,Slight,1,2,28/04/2015,3,Tuesday,06:05:00,30,1,Daylight,1,1
201501QK50623,-0.1933,51.537742,1,Slight,2,2,04/08/2015,3,Tuesday,17:03:00,30,1,Daylight,1,1
201501MM70419,-0.068194,51.478465,1,Slight,1,1,26/05/2015,3,Tuesday,10:18:00,30,1,Daylight,1,1
201501HT20889,-0.069426,51.510679,1,Slight,2,1,29/09/2015,3,Tuesday,08:50:00,30,1,Daylight,1,1
201501GD10458,-0.070189,51.540367,1,Slight,2,1,16/06/2015,3,Tuesday,17:50:00,30,1,Daylight,1,1
201501GD10652,-0.070254,51.535422,1,Slight,2,1,18/08/2015,3,Tuesday,10:10:00,30,1,Daylight,1,1
201501MM70578,-0.070489,51.485517,1,Slight,2,1,14/07/2015,3,Tuesday,08:45:00,30,1,Daylight,1,1
201501HT20752,-0.071256,51.508281,1,Slight,2,1,18/08/2015,3,Tuesday,09:08:00,30,1,Daylight,1,1
201501HT21000,-0.07126,51.508192,1,Slight,2,1,03/11/2015,3,Tuesday,08:10:00,30,1,Daylight,1,1
201501HT20772,-0.071415,51.52501,1,Slight,1,1,18/08/2015,3,Tuesday,13:30:00,30,1,Daylight,1,1
201501HT20970,-0.072109,51.5154,1,Slight,1,1,20/10/2015,3,Tuesday,16:25:00,30,1,Daylight,1,1
201501HT20124,-0.072116,51.51522,1,Slight,2,1,03/02/2015,3,Tuesday,15:25:00,30,1,Daylight,1,2
201501GD10337,-0.072453,51.537977,1,Slight,1,1,28/04/2015,3,Tuesday,13:30:00,30,1,Daylight,1,1
201501MM70060,-0.072477,51.48618,1,Slight,2,1,27/01/2015,3,Tuesday,16:05:00,30,1,Daylight,1,1
201501HT20743,-0.072655,51.516128,1,Slight,2,1,14/07/2015,3,Tuesday,20:01:00,30,1,Daylight,1,1
201501HT20856,-0.072852,51.514872,1,Slight,3,1,08/09/2015,3,Tuesday,17:55:00,30,1,Daylight,1,1
201501HT20995,-0.073,51.514785,1,Slight,2,1,27/10/2015,3,Tuesday,10:32:00,30,1,Daylight,1,1
201501HT20757,-0.073674,51.509041,1,Slight,2,1,04/08/2015,3,Tuesday,08:30:00,30,1,Daylight,1,1
201501HT20742,-0.073894,51.517497,1,Slight,1,1,18/08/2015,3,Tuesday,14:50:00,30,1,Daylight,1,1
201501HT20862,-0.073962,51.509045,1,Slight,2,1,25/08/2015,3,Tuesday,09:40:00,30,1,Daylight,1,1
201501MM70106,-0.074212,51.486028,1,Slight,1,1,10/02/2015,3,Tuesday,09:10:00,30,1,Daylight,1,1
201501CP00178,-0.074792,51.509868,1,Slight,1,1,23/06/2015,3,Tuesday,18:30:00,30,1,Daylight,1,1
201501MM70104,-0.0755,51.486229,1,Slight,1,1,10/02/2015,3,Tuesday,08:30:00,30,1,Daylight,1,2
201501GD10707,-0.075888,51.528321,1,Slight,2,1,25/08/2015,3,Tuesday,16:00:00,30,1,Daylight,1,2
201501GD10866,-0.077068,51.534545,1,Slight,2,1,20/10/2015,3,Tuesday,09:30:00,30,1,Daylight,1,1
201501GD10452,-0.077071,51.534455,1,Slight,2,1,09/06/2015,3,Tuesday,19:20:00,30,1,Daylight,1,1
201501GD10183,-0.077284,51.53284,1,Slight,1,1,03/03/2015,3,Tuesday,16:00:00,30,1,Daylight,1,1
201501GD10476,-0.077389,51.52349,1,Slight,3,1,23/06/2015,3,Tuesday,09:20:00,30,1,Daylight,1,1
201501GD10260,-0.07739,51.530324,1,Slight,2,1,31/03/2015,3,Tuesday,19:10:00,30,1,Daylight,1,1
201501GD10559,-0.077954,51.527186,1,Slight,2,1,21/07/2015,3,Tuesday,09:44:00,30,1,Daylight,1,1
201501GD10297,-0.077958,51.527096,1,Slight,1,1,14/04/2015,3,Tuesday,10:58:00,30,1,Daylight,1,1
201501HT20108,-0.078386,51.520359,1,Slight,2,1,03/02/2015,3,Tuesday,09:25:00,30,1,Daylight,1,2
201501MM70327,-0.07883,51.489251,1,Slight,2,1,03/03/2015,3,Tuesday,19:30:00,30,1,Daylight,1,1
201501CP00105,-0.079355,51.511022,1,Slight,2,1,28/04/2015,3,Tuesday,08:00:00,30,1,Daylight,1,1
201501CP00014,-0.08014,51.509506,1,Slight,2,1,20/01/2015,3,Tuesday,14:47:00,40,1,Daylight,1,1
201501CP00135,-0.080428,51.509511,1,Slight,1,1,05/05/2015,3,Tuesday,12:22:00,30,1,Daylight,1,1
201501CP00216,-0.08044,51.516076,1,Slight,1,1,07/07/2015,3,Tuesday,16:30:00,30,1,Daylight,1,1
201501GD10613,-0.080524,51.52435,1,Slight,1,1,28/07/2015,3,Tuesday,07:47:00,30,1,Daylight,1,1
201501MM70632,-0.081357,51.490822,1,Slight,2,1,21/07/2015,3,Tuesday,08:15:00,30,1,Daylight,1,1
201501CP00187,-0.081736,51.516097,1,Slight,2,1,23/06/2015,3,Tuesday,07:15:00,40,1,Daylight,1,1
201501MM71067,-0.081788,51.487411,1,Slight,2,1,22/12/2015,3,Tuesday,11:43:00,30,1,Daylight,5,2
201501GD10730,-0.082031,51.536515,1,Slight,2,1,18/08/2015,3,Tuesday,14:30:00,30,1,Daylight,1,1
201501GD10666,-0.082206,51.535798,1,Slight,2,1,25/08/2015,3,Tuesday,16:15:00,30,1,Daylight,1,2
201501GD10630,-0.082217,51.535529,1,Slight,2,1,11/08/2015,3,Tuesday,08:20:00,30,1,Daylight,1,1
201501MM70035,-0.082271,51.496502,1,Slight,1,1,20/01/2015,3,Tuesday,07:46:00,30,1,Daylight,1,1
201501GD10751,-0.082361,51.535531,1,Slight,2,1,22/09/2015,3,Tuesday,07:40:00,30,1,Daylight,2,2
201501MM70328,-0.082869,51.495972,1,Slight,2,1,17/03/2015,3,Tuesday,13:35:00,30,1,Daylight,1,1
201501CP00074,-0.083081,51.511533,1,Slight,1,1,31/03/2015,3,Tuesday,13:23:00,30,1,Daylight,1,1
201501CP00276,-0.083828,51.514333,1,Slight,1,1,08/09/2015,3,Tuesday,16:54:00,30,1,Daylight,1,1
2.02E+12,-0.083941,51.511637,1,Slight,2,1,29/12/2015,3,Tuesday,16:41:00,20,1,Daylight,1,1
201501MM70985,-0.085674,51.484058,1,Slight,2,1,10/11/2015,3,Tuesday,09:58:00,30,1,Daylight,1,1
201501MM79279,-0.085905,51.499169,1,Slight,1,1,24/11/2015,3,Tuesday,18:45:00,30,1,Daylight,1,1
201501CP00147,-0.08597,51.514817,1,Slight,1,1,12/05/2015,3,Tuesday,16:00:00,30,1,Daylight,1,1
201501GD10911,-0.086436,51.531191,1,Slight,2,1,10/11/2015,3,Tuesday,09:30:00,30,1,Daylight,1,2
201501GD10608,-0.086929,51.529761,1,Slight,2,1,14/07/2015,3,Tuesday,16:50:00,30,1,Daylight,1,1
201501CP00264,-0.087545,51.511606,1,Slight,2,1,22/09/2015,3,Tuesday,09:00:00,20,1,Daylight,2,2
201501EO40397,-0.087598,51.524106,1,Slight,1,1,16/06/2015,3,Tuesday,10:08:00,30,1,Daylight,1,1
201501MM70797,-0.087635,51.506032,1,Slight,2,1,15/09/2015,3,Tuesday,09:45:00,30,1,Daylight,8,2
201501EO40466,-0.088213,51.526634,1,Slight,2,1,30/06/2015,3,Tuesday,17:55:00,30,1,Daylight,1,1
201501CP00239,-0.088505,51.51279,1,Slight,2,1,18/08/2015,3,Tuesday,06:08:00,20,1,Daylight,1,1
201501CP00121,-0.088505,51.51279,1,Slight,2,1,07/04/2015,3,Tuesday,10:50:00,30,1,Daylight,1,1
201501MM70930,-0.088551,51.491029,1,Slight,2,1,03/11/2015,3,Tuesday,07:15:00,30,1,Daylight,1,1
201501CP00161,-0.089058,51.513339,1,Slight,2,1,07/04/2015,3,Tuesday,09:50:00,30,1,Daylight,1,1
201501MM70206,-0.089164,51.500481,1,Slight,2,1,10/03/2015,3,Tuesday,16:25:00,30,1,Daylight,1,1
201501GD10539,-0.089289,51.535374,1,Slight,1,1,07/07/2015,3,Tuesday,18:23:00,30,1,Daylight,1,1
201501MM70389,-0.089396,51.505251,1,Slight,2,1,28/04/2015,3,Tuesday,10:15:00,30,1,Daylight,1,1
201501EO40873,-0.089468,51.527644,1,Slight,6,1,08/12/2015,3,Tuesday,10:20:00,20,1,Daylight,1,1
201501CP00084,-0.089718,51.514788,1,Slight,2,1,24/03/2015,3,Tuesday,09:10:00,30,1,Daylight,1,1
201501CP00124,-0.089722,51.514699,1,Slight,2,1,05/05/2015,3,Tuesday,12:15:00,30,1,Daylight,1,1
201501MM70726,-0.090225,51.502657,1,Slight,1,1,21/07/2015,3,Tuesday,14:20:00,30,1,Daylight,1,1
201501CP00090,-0.090478,51.510394,1,Slight,2,1,14/04/2015,3,Tuesday,09:40:00,50,1,Daylight,1,1
201501CP00062,-0.090478,51.510394,1,Slight,2,1,03/03/2015,3,Tuesday,08:40:00,40,1,Daylight,1,1
201501CP00054,-0.090726,51.514805,1,Slight,1,1,03/02/2015,3,Tuesday,08:40:00,30,1,Daylight,1,1
201501CP00055,-0.091295,51.514994,1,Slight,1,1,24/02/2015,3,Tuesday,15:50:00,30,1,Daylight,1,1
201501MM70471,-0.091632,51.503489,1,Slight,2,1,26/05/2015,3,Tuesday,14:50:00,30,1,Daylight,1,1
201501EO40745,-0.091925,51.537845,1,Slight,2,1,22/09/2015,3,Tuesday,09:15:00,30,1,Daylight,1,1
201501MM70786,-0.091995,51.474089,1,Slight,1,1,25/08/2015,3,Tuesday,09:39:00,30,1,Daylight,1,1
201501MM70366,-0.09237,51.475444,1,Slight,1,1,28/04/2015,3,Tuesday,14:30:00,30,1,Daylight,1,1
201501MM70109,-0.092631,51.500268,1,Slight,1,1,10/02/2015,3,Tuesday,08:15:00,30,1,Daylight,1,1
201501CP00029,-0.092692,51.512589,1,Slight,2,1,06/01/2015,3,Tuesday,08:57:00,30,1,Daylight,1,1
201501MM71014,-0.092752,51.500809,1,Slight,2,1,30/06/2015,3,Tuesday,09:20:00,30,1,Daylight,1,1
201501EO40871,-0.092756,51.538668,1,Slight,2,1,01/12/2015,3,Tuesday,07:50:00,20,1,Daylight,1,2
201501MM70815,-0.093167,51.504683,1,Slight,1,1,15/09/2015,3,Tuesday,13:15:00,30,1,Daylight,2,2
201501CP00278,-0.0932,51.510798,1,Slight,1,1,08/09/2015,3,Tuesday,16:55:00,30,1,Daylight,1,1
201501MM70740,-0.093301,51.473841,1,Slight,2,1,24/03/2015,3,Tuesday,08:10:00,30,1,Daylight,1,1
201501GD10264,-0.093889,51.528795,1,Slight,2,1,07/04/2015,3,Tuesday,09:54:00,30,1,Daylight,1,1
201501MM70641,-0.094142,51.474394,1,Slight,2,1,21/07/2015,3,Tuesday,07:40:00,30,1,Daylight,1,1
201501MM70420,-0.094336,51.483569,1,Slight,2,1,26/05/2015,3,Tuesday,10:00:00,30,1,Daylight,1,1
201501MM70900,-0.094339,51.48348,1,Slight,2,1,22/09/2015,3,Tuesday,07:51:00,30,1,Daylight,2,2
201501MM70233,-0.094347,51.500566,1,Slight,2,1,17/03/2015,3,Tuesday,10:30:00,30,1,Daylight,1,1
201501EO40288,-0.094444,51.539685,1,Slight,2,1,14/04/2015,3,Tuesday,07:50:00,20,1,Daylight,1,1
201501MM70240,-0.094448,51.480873,1,Slight,2,1,17/03/2015,3,Tuesday,17:50:00,30,1,Daylight,1,1
201501MM70288,-0.094491,51.500568,1,Slight,1,1,03/03/2015,3,Tuesday,09:15:00,30,1,Daylight,4,1
201501EO40732,-0.094646,51.524491,1,Slight,1,1,06/10/2015,3,Tuesday,09:40:00,20,1,Daylight,2,2
201501MM70945,-0.095477,51.494199,1,Slight,1,1,13/10/2015,3,Tuesday,08:32:00,30,1,Daylight,1,1
201501EO40586,-0.09581,51.52424,1,Slight,2,1,04/08/2015,3,Tuesday,13:10:00,20,1,Daylight,1,1
201501MM70382,-0.09643,51.474791,1,Slight,2,1,14/04/2015,3,Tuesday,12:15:00,30,1,Daylight,1,1
201501CP00098,-0.0968,51.517781,1,Slight,2,1,07/04/2015,3,Tuesday,18:07:00,30,1,Daylight,1,1
201501CP00063,-0.09699,51.520122,1,Slight,2,1,10/03/2015,3,Tuesday,10:00:00,30,1,Daylight,1,1
201501CP00106,-0.097232,51.517788,1,Slight,2,1,28/04/2015,3,Tuesday,18:16:00,30,1,Daylight,1,1
201501MM70657,-0.097627,51.490997,1,Slight,2,1,10/03/2015,3,Tuesday,11:57:00,30,1,Daylight,1,1
201501EO40670,-0.098592,51.523206,1,Slight,2,1,22/09/2015,3,Tuesday,08:50:00,30,1,Daylight,2,2
201501MM79039,-0.099248,51.497048,1,Slight,2,1,20/10/2015,3,Tuesday,12:20:00,30,1,Daylight,1,1
201501EO40766,-0.099703,51.538061,1,Slight,2,1,29/09/2015,3,Tuesday,08:25:00,20,1,Daylight,1,1
201501EO40452,-0.099703,51.538061,1,Slight,2,1,30/06/2015,3,Tuesday,16:40:00,20,1,Daylight,1,1
201501EO40249,-0.099737,51.530328,1,Slight,2,1,14/04/2015,3,Tuesday,16:29:00,30,1,Daylight,1,1
201501MM70602,-0.09991,51.49499,1,Slight,2,1,21/07/2015,3,Tuesday,15:00:00,30,1,Daylight,1,1
201501LX51282,-0.100089,51.476828,1,Slight,2,1,10/11/2015,3,Tuesday,15:45:00,30,1,Daylight,1,1
201501EO40180,-0.10045,51.537444,1,Slight,2,1,03/03/2015,3,Tuesday,16:00:00,30,1,Daylight,1,1
201501CP00068,-0.100487,51.515773,1,Slight,2,1,24/03/2015,3,Tuesday,17:46:00,30,1,Daylight,1,1
201501CP00169,-0.100631,51.515775,1,Slight,2,1,23/06/2015,3,Tuesday,07:27:00,30,1,Daylight,1,1
201501MM70415,-0.100929,51.494737,1,Slight,2,1,31/03/2015,3,Tuesday,16:30:00,30,1,Daylight,1,2
201501MM70673,-0.100936,51.494557,1,Slight,2,1,28/07/2015,3,Tuesday,16:15:00,30,1,Daylight,2,2
201501EO40709,-0.102327,51.520029,1,Slight,1,1,29/09/2015,3,Tuesday,08:00:00,30,1,Daylight,1,1
201501EO40649,-0.102529,51.539456,1,Slight,2,1,08/09/2015,3,Tuesday,20:57:00,30,1,Daylight,1,1
201501MM70828,-0.10309,51.491265,1,Slight,1,1,25/08/2015,3,Tuesday,16:04:00,30,1,Daylight,1,2
201501EO49049,-0.103676,51.536147,1,Slight,2,1,15/12/2015,3,Tuesday,10:05:00,30,1,Daylight,2,2
201501MM70640,-0.103847,51.490378,1,Slight,2,1,28/07/2015,3,Tuesday,08:50:00,30,1,Daylight,1,1
201501CP00073,-0.104347,51.513047,1,Slight,2,1,31/03/2015,3,Tuesday,17:30:00,30,1,Daylight,1,1
201501EO40807,-0.104437,51.535171,1,Slight,2,1,27/10/2015,3,Tuesday,13:25:00,20,1,Daylight,1,1
201501EO49002,-0.104483,51.523661,1,Slight,1,1,01/12/2015,3,Tuesday,09:38:00,20,1,Daylight,1,2
201501MM70853,-0.104508,51.498752,1,Slight,2,1,29/09/2015,3,Tuesday,11:20:00,30,1,Daylight,1,1
201501CP00244,-0.10459,51.51413,1,Slight,2,1,18/08/2015,3,Tuesday,17:25:00,30,1,Daylight,1,1
